,age,race,earnwke,employed,unemployed,married,union,ne_states,so_states,ce_states,we_states,government,private,self,educ_lths,educ_hs,educ_somecol,educ_aa,educ_bac,educ_adv,female
1406,57,3,"1538,46",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1407,56,3,"865,38",1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1408,26,3,"1153,84",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1409,25,1,826,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1410,58,1,1307,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1411,54,2,1538,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1412,35,2,"961,53",1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1413,62,3,1500,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1414,51,1,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1415,26,1,1153,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1416,26,1,"1147,2",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1417,41,1,"2884,61",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1418,40,3,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1419,49,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1420,55,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1421,54,1,"673,07",1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1422,59,1,720,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1423,54,1,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1424,47,3,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1425,42,1,"1634,61",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1426,18,3,160,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1427,52,1,"2884,61",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1428,51,1,"480,76",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1429,35,1,1396,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1430,34,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1431,33,1,480,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1432,49,1,"788,46",1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1433,44,1,"230,76",1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1434,49,1,"1923,07",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1436,36,1,1100,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1437,51,1,"2884,61",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1438,53,1,"253,84",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1439,53,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1440,39,1,1250,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1441,34,1,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1442,42,1,420,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1443,43,1,320,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1444,34,1,"692,3",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1445,54,3,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1446,55,1,"1711,53",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1447,55,1,440,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1448,32,2,"992,01",1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1449,29,1,712,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1450,59,1,500,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1451,55,1,"2402,4",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1452,38,1,"923,07",1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1453,34,1,1000,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1454,58,1,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1455,37,1,2042,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1456,36,1,500,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1457,39,1,"673,07",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1458,50,1,1000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1459,32,1,2769,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1460,31,1,1115,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1461,33,2,"634,61",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1462,33,2,"826,92",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1463,42,1,1730,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1464,53,1,630,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1465,53,1,408,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1466,59,1,"673,07",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1467,43,1,"1346,15",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1468,40,1,"508,75",1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1469,37,1,,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1470,36,1,"521,5",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1471,48,1,"382,5",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1472,55,1,"341,25",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1473,45,1,"884,61",1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1474,45,1,"903,84",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1475,44,1,"1403,84",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1477,44,1,900,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1478,41,1,"653,84",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1480,60,1,940,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1481,28,1,"788,46",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1482,27,1,"1403,84",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1483,38,1,384,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1484,40,1,692,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1485,48,2,260,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1486,31,1,600,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1487,55,1,,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1488,57,1,480,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1489,49,1,"590,76",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1490,39,1,250,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1491,41,1,1040,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1492,48,1,1120,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1493,49,1,"1384,61",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1494,19,1,162,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1495,19,1,275,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1496,33,1,"1211,53",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1497,31,1,"272,7",1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
1498,55,2,"1038,46",1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1499,44,1,810,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1500,50,1,320,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1501,46,1,800,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1502,32,1,,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1503,62,1,1692,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1505,44,1,1200,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1506,22,1,1000,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1507,56,1,496,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1508,19,1,404,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1509,53,1,616,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1510,51,1,"1442,3",1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1511,32,1,1880,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1512,30,1,"2519,23",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1513,39,2,560,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1514,41,2,"961,53",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1515,33,2,"846,15",1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1516,52,2,"961,53",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1517,34,2,315,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1518,30,2,300,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1519,26,2,"218,75",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1520,50,1,300,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1521,25,1,"865,38",1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1522,35,1,423,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1523,39,2,400,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1524,29,2,700,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1526,53,1,"903,84",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1527,62,2,200,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1528,46,1,265,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1529,49,2,480,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1530,49,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1531,39,1,"480,76",0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1532,39,1,1160,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1533,59,1,"923,07",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1534,25,1,750,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1535,53,1,1100,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1536,53,1,1153,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1537,22,1,144,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1538,20,1,200,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1539,38,1,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1540,53,1,"268,4",1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1542,51,1,"450,8",1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1543,36,1,"342,8",1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1544,34,1,"2884,61",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1545,21,1,380,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1546,49,1,,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1547,35,1,1100,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1548,55,1,"1442,3",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1549,53,1,"1057,69",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1550,62,1,"921,15",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1552,22,1,210,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1553,24,1,500,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1554,42,1,1000,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1555,40,1,1360,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1556,24,1,560,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1557,44,2,"711,53",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1558,56,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1559,42,1,,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1561,42,1,"1653,84",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1562,26,1,"903,84",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1563,53,2,1000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1564,51,2,"961,53",1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1565,35,3,"342,8",1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1566,29,3,875,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1567,55,3,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1569,30,3,"1920,4",0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1570,53,3,1810,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1571,33,3,200,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1572,24,3,265,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1573,29,3,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1574,43,3,"903,84",1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1575,25,3,350,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1576,33,1,"692,3",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1577,31,1,"607,5",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1578,27,1,560,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1579,51,1,"1095,19",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1580,44,1,,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1581,39,1,"1153,84",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1582,38,1,600,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1583,31,1,"484,61",1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1584,27,1,"1923,07",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1585,31,1,1250,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1586,30,1,"1057,69",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1587,54,1,1519,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1588,53,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1589,31,1,880,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1590,32,1,500,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1591,25,1,"2307,69",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1592,26,1,1250,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1593,23,1,"115,38",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1594,34,1,560,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1595,29,1,680,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1596,45,1,224,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1597,45,3,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1598,47,1,"788,46",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1599,23,1,"576,92",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1600,42,1,"961,53",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1601,63,1,1057,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1602,50,1,961,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1603,32,1,"187,5",1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1604,44,1,"2884,61",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1605,52,1,931,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1606,50,1,"817,38",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1607,47,1,"961,53",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1608,25,1,"585,2",1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1609,24,1,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1610,60,1,"748,4",1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1611,49,1,1415,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1612,54,2,770,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1613,49,1,1000,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1614,38,1,"1153,84",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1615,33,1,"211,6",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1616,34,1,"822,15",1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1617,34,1,550,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1618,56,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1619,44,1,"288,46",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1620,43,1,"506,8",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1621,60,2,1192,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1622,59,1,923,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1623,51,2,580,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1624,19,2,185,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1625,44,2,75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1626,30,1,"1153,84",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1627,52,1,1418,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1628,23,1,200,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1629,55,1,,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1630,32,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1631,32,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1632,60,1,350,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1633,47,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1634,40,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1635,38,1,817,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1636,38,1,1300,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1637,44,1,"557,84",1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1638,57,1,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1640,45,2,"576,92",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1641,28,1,"1346,15",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1642,37,1,"2557,69",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1643,34,1,"1653,84",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1644,47,1,"538,46",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1645,27,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1646,26,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1647,43,1,"228,25",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1648,44,3,900,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1649,43,1,882,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1651,54,1,160,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1652,57,1,720,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1653,58,1,126,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1654,53,1,"908,4",1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1655,46,1,484,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1656,51,1,"817,3",1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1657,54,1,"830,4",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1658,51,1,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1659,57,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1660,62,1,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1661,39,1,740,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1662,25,1,480,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1663,28,1,"138,46",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1664,46,1,1826,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1665,26,1,570,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1666,59,1,"1153,84",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1667,58,1,"711,53",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1668,26,1,200,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1669,22,1,270,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1670,50,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1671,30,1,"634,61",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1672,53,2,576,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1673,48,2,,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1674,40,1,560,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1675,25,2,200,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1676,48,1,900,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1677,51,1,,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1678,40,1,880,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1679,44,1,"2884,61",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1680,61,1,420,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1681,53,3,"961,53",1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1682,50,3,669,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1683,51,1,530,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1684,56,1,460,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1685,49,1,70,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1686,27,1,320,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1687,24,1,680,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1688,51,1,"1259,61",1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1689,48,1,"763,6",1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1690,30,1,335,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1691,29,1,1384,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1692,49,1,"826,92",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1693,59,1,"2076,92",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1695,31,1,"673,07",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1696,44,1,1350,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1697,34,2,"576,92",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1698,35,2,,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1699,38,1,"1730,76",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1700,48,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1701,33,2,1275,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1702,60,1,1826,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1703,50,1,750,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1704,51,1,2375,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1705,34,1,"1923,07",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1706,37,1,1250,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1707,42,1,"1884,61",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1708,59,1,576,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1709,26,1,"599,55",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1710,57,1,420,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1711,55,1,600,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1712,33,1,750,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1713,34,1,1346,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1714,63,1,"1538,46",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1715,24,1,"651,2",1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1716,48,1,"962,4",1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1717,32,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
